# profile
3.277013371057983022e+02
3.272149156577071949e+02
3.279942279702458450e+02
3.275017740434144002e+02
3.277650538772127220e+02
3.276015674716409762e+02
3.272463148266990061e+02
3.279192959423868388e+02
3.280780108187045698e+02
3.290099594556521083e+02
3.280526418532294883e+02
3.285235580114367053e+02
3.284777079302737661e+02
3.290775916097406366e+02
3.289557090498373668e+02
3.278620602505639567e+02
3.287216452119204178e+02
3.281669639339065725e+02
3.285980164165226824e+02
3.285773026597686339e+02
3.276423226636443360e+02
3.285930764281499705e+02
3.283270639532854034e+02
3.288292852390505914e+02
3.280122402854457277e+02
3.292834290924706693e+02
3.279228516601254455e+02
3.282980079884101201e+02
3.281413980773244816e+02
3.276530219268688029e+02
3.275953795370429020e+02
3.272209709078468336e+02
3.272897960392806453e+02
3.277168549313443577e+02
3.279196475840377616e+02
3.281406739973610911e+02
3.278474341713141484e+02
3.276224281058971428e+02
3.282631558011099742e+02
3.280246172569526379e+02
3.281293124734251023e+02
3.281422414505275356e+02
3.277734041882596898e+02
3.278478006866215537e+02
3.275304309456134320e+02
3.276987949652350380e+02
3.280003927454865789e+02
3.283277242863680385e+02
3.278132895878791828e+02
3.282770886500201755e+02
3.276841214727909914e+02
3.283893880561917626e+02
3.276453884002223162e+02
3.282771225048825841e+02
3.280020903701728798e+02
3.279677919960928421e+02
3.280142273826427299e+02
3.269088965298224707e+02
3.272417994376319825e+02
3.280304361060713632e+02
3.280548065351405853e+02
3.283624107248397195e+02
3.293632486751685633e+02
3.291273203861272236e+02
3.290071258577158915e+02
3.295726650899343326e+02
3.293864380827825471e+02
3.293209448362606508e+02
3.286936853503685256e+02
3.287571596251062829e+02
3.290013676604739317e+02
3.286563094564712628e+02
3.289719850130986174e+02
3.292658943303556498e+02
3.279305374082425715e+02
3.284434142467593460e+02
3.294220248459059235e+02
3.294988692056824107e+02
3.292164473260886552e+02
3.289997592071248960e+02
3.277738048487907463e+02
3.285785842510865677e+02
3.285965974140121943e+02
3.278828443375676329e+02
3.278923250217529812e+02
3.283700394665681301e+02
3.285534876720131479e+02
3.274376696380879253e+02
